total_land_area,total_trees,ghg_emission,air_quality_index,emission_quality,latitude,longitude,tree_sufficiency_rating
26613.90863971771,2506,141.75577278106942,229.09996259084647,0.4157423321678736,16.834961600594703,88.53015212953372,6
21949.509899568933,1901,941.3392558468894,91.16873012925521,0.2292637895939001,15.545644583387627,72.05047130708724,2
2245.537210460664,1024,752.9894406501455,114.23121626282402,0.6359801280451113,11.027750791352235,86.04760049051264,1
6286.679922671918,1097,11.231004477440989,156.51510496068744,0.6818545064855632,34.24264887083939,93.1779669738867,6
2540.0300986499783,4416,767.9571511819436,272.3536974803419,0.48211621232104374,25.019053833697225,69.00408318012634,4
32184.11015192524,4287,742.3970427312802,193.33144733767256,0.7224821160027762,25.69362276694509,68.77680606052367,4
16403.443072740007,3839,19.63365055396776,291.34902974535294,0.7720136970865618,33.97983741545794,96.70559995492648,6
25919.963867070437,3071,375.9082546376269,75.81942132027096,0.804755497217302,34.41281702184136,87.52496240106231,5
45470.75722237856,4419,610.6802134222753,165.0438534127337,0.5520683002217566,32.02190842160482,72.08016143052986,5
13215.319228294873,4079,458.2231453394555,154.76963251134606,0.81247669980376,30.42980527189017,76.89406770751714,5
21108.76322874586,514,780.2062575333022,200.0515441014921,0.12292878364251111,33.43999544669953,96.56514944491757,1
38022.005788609385,337,431.20374930808964,252.99115217689456,0.7123639300649827,33.40314759385116,74.58928064756415,1
12211.1101090895,3245,162.32433975929868,260.36200639576504,0.3120705613454319,18.690700831885085,89.83197038871504,6
4772.015581610856,925,976.6514680310903,217.54865217637706,0.34346826251888796,36.22834537939054,74.99428023722305,1
15197.821192774632,2042,249.61959284828612,210.3840910613884,0.1821715359460591,28.564834181651285,79.5555612840342,5
8899.843075446217,2975,720.515387435919,287.25738551120185,0.27315303723386136,18.736073586367198,93.54042330065303,3
46555.18496478608,1170,151.72474854743123,145.92185040960615,0.9928074097018026,20.819436000989757,68.82472929601057,5
40597.89859865643,496,335.7224876460933,258.19582854712206,0.47385111750712783,27.926800690162665,76.90981962227349,1
32036.78406901075,2882,447.6073323461195,280.3759317730735,0.9349888588198169,18.471868379405695,82.12858854361868,4
43701.568919198166,3618,200.30968448179325,172.88481106629922,0.24660957537351827,31.97017364858047,86.13934739697842,6
40379.93176805661,2946,455.45998060492343,232.2756446508251,0.2836529578886676,12.293845014552813,68.81900799388463,4
10141.932885415756,771,165.5911947618325,144.25496416772654,0.6020320184335641,34.32023466261792,79.90945802672113,3
44735.39092600891,2213,563.4164735960312,89.71975354885102,0.4145792867911743,16.734727843261663,77.98432827524671,3
27427.769853866885,2632,667.076119994992,196.62597036810632,0.6795236877173165,12.428670774950797,68.7791314556331,3
40564.56760303907,1401,71.80994118773066,99.11791271238297,0.4798419181483874,32.882704161934676,78.30566361225391,6
44908.47369625117,4030,872.4207998713464,164.39978270096725,0.8304375137189157,14.944433929137846,95.01896038437899,3
16582.17027362133,4552,193.28947619161517,268.2198283320833,0.4884031640539753,32.45847640343844,75.96422483926834,6
6392.544301856161,3434,233.10880106712057,71.50454689092012,0.6151142641944375,16.591667700011605,84.9821476280091,6
12168.822964555142,1775,664.7363416822324,57.60713391616241,0.3889658800213559,35.08206434197055,76.64477551370929,2
21928.28164268656,743,474.0635498300699,201.6194618454719,0.7336368886947886,14.353251554238025,71.09331749829052,1
41082.723530202165,3463,504.401643179355,132.76533164872376,0.6892607880691427,10.019849741088038,76.40198092116809,5
43175.798579560826,544,136.87343471750137,154.48442673147883,0.457300929496652,35.15940373692928,81.65201502839075,3
1340.6543960283445,997,807.6784636576442,151.42764716458288,0.34842889251153686,12.803146525065934,76.59004353754675,1
26026.61782630072,72,620.8837036431679,71.65505725239089,0.6526939373382691,35.37984370994598,86.10091031346778,1
21453.13915429017,1178,144.02822287636147,50.89160816989864,0.948836484289907,31.89534315343176,95.52357293747662,5
11883.282713065782,607,380.25937335534,274.6058107160661,0.2193787216239414,10.375836301782414,70.0088753564957,1
6873.402999350457,1666,812.3058334076799,104.4496402259366,0.8192049565110044,20.90892076934513,88.79312645955561,2
17543.14339877777,3780,572.6714955267545,156.5197479660721,0.5886925955272816,10.128590085918352,68.03643580573508,4
47202.57549171344,1706,117.56229134160117,292.98144916776965,0.5730037256564733,17.563810373742527,68.02962347246579,6
16836.943669017004,4223,379.04927533139386,256.69064549591303,0.9655157328183813,18.193589268959613,71.85466128659974,5
26420.74046542494,856,250.26745447117725,76.98271381567554,0.6452873178117011,25.389366579499633,81.91798462161584,3
35447.92898586371,3362,522.2908981171892,177.1297579031464,0.8474660449736662,36.30097146745026,69.39211701253018,4
18817.850516585404,4913,844.9275175832696,232.519756623754,0.5630295239881269,12.923139763119213,88.94240126508066,4
48617.32205332707,503,441.9044634563756,224.5981962498031,0.3248680305295804,17.545377977715553,68.84916480855945,1
48159.91745216345,3025,439.00861006463987,240.21046310111757,0.7250412443122987,25.025972332221386,82.36752146706999,5
13337.332495442844,2374,906.2973933037666,164.36366372200882,0.9308592139996035,12.971204804268318,87.60686049195706,2
25365.176788726887,1497,580.4235583821996,93.98073233257051,0.857107086049068,28.610580205502856,74.88896757379555,2
15743.037181021713,2611,570.5291765234329,166.21811097984317,0.2785272456160762,19.70613176070475,84.7996459764478,3
14957.184224495913,2561,269.29079295663547,211.97181229332298,0.38520020715593517,35.537596573424196,75.59166103401088,5
2807.460420372107,2921,611.6455203587551,202.148021651292,0.5651926065763099,26.26625741125606,74.20882055989331,4
30868.652365014947,412,580.1513627432224,67.63051344715186,0.6144429657124587,18.529340625092757,91.73329301622354,1
25631.27213821421,3504,402.8829556384453,66.23810852054794,0.2744327030126754,28.864720510993855,77.65448689713855,5
3522.4588112494785,2848,990.7886102401887,291.314457788803,0.3070111060136481,32.32388276170859,91.60540744206008,2
14653.67674759396,4670,883.0720552986058,87.95136375994277,0.7829479621318928,31.213913156855554,74.29037294157804,4
45505.02841236603,3503,752.0904271760473,123.61561600293048,0.7572856750434482,15.62016742973183,78.32010154501296,3
12738.532642681648,3305,541.9721325288705,241.90862053904138,0.8552879331660019,20.092517212316913,70.97710559613182,4
8099.848732469932,1267,467.439203875684,152.4192689557937,0.939636826552208,21.113152169884643,82.39851126053357,2
24983.185253600586,1535,193.04842127096737,95.36621331500817,0.3774350070124225,19.26311837299889,79.06623447945188,5
49296.87225141944,2153,312.68009927447747,166.80809557744539,0.8736354609135214,17.015043902818707,68.17274197010605,5
12860.70830406352,2586,776.2211918249781,192.23749269084146,0.6994106121485677,29.829686179159083,81.48079870314895,3
33934.64182288805,1905,459.2114643981759,163.1916523195189,0.9619933815026195,8.35450305951382,70.15802445698489,3
38319.361151107165,4867,883.4468214038063,279.73651886802725,0.34486674042107435,16.512782636904355,92.27172532733701,4
12644.239655627583,1257,156.43202498207347,121.17482377487607,0.34270435147557304,12.106900452214205,82.31710205548374,5
36682.60108198112,1498,513.2636250535002,215.33304017491773,0.733864103823454,11.73431016109847,88.01147019918415,2
19021.37350324341,1557,650.4960271810957,78.07368035247443,0.9355696966344487,16.03180134002688,91.81294387299724,2
31982.985699085395,1053,521.6799717448467,148.07136441600665,0.8421002423077911,30.102439642336407,69.48415926675733,2
32042.95582728384,975,890.3346226691373,235.24831289624342,0.7543356020140205,36.11323420327457,77.77873477472978,1
27252.959519663167,133,989.6676490108483,106.20423514736636,0.4485782782516494,22.923935529691864,68.72841698132156,1
5424.198732666006,3792,124.67631175795604,197.44276141360317,0.7459906012317765,17.830182709730618,69.43917099312276,6
41929.82228387266,3977,138.6553550361518,88.35925730226508,0.8209860187877329,32.04594352302152,69.09714108587475,6
16718.223183615057,1592,139.02087242451987,75.67542284034278,0.7779571118115439,9.945999332779234,81.85928969485211,5
10139.407009592858,1035,684.3653251098223,180.80818723126066,0.7091297184575107,10.701870314491819,81.06966337940315,1
2997.9819361834316,4281,378.94933454087953,218.75274902150716,0.1424181265216327,18.015623127728734,69.77597293785634,5
29953.75421622385,958,735.981514653247,78.34176655862086,0.6937434398033278,21.00384648466918,75.60868552419619,1
34200.653730271835,2958,411.4167581581089,279.44406309322875,0.5304651899346193,31.137298209159848,75.09024466969639,5
1812.8036174649515,4735,631.330654118743,106.44306567436672,0.965412344394717,34.832654240737895,76.60183888867978,5
26092.559856664768,2787,772.1594256221045,79.993827039825,0.646470895039364,23.407019514761732,86.58210956487616,3
12098.29298469896,2636,552.7337515483714,100.67472708755264,0.6474045306117694,22.37369541756697,88.21495089448364,4
32613.466730063043,1193,544.108554545506,92.39311413296048,0.9946496686327748,14.17731955329199,77.833071465653,2
9543.955021244581,1381,97.35198203277812,72.66866265323725,0.1842290108028149,21.084264767299516,90.85868849593001,6
34855.94916702083,3398,416.6739254803405,249.45980869467687,0.3486846565903176,34.78568270694731,80.11794510420091,5
19950.031968726333,1603,550.3193816926882,173.88444368602774,0.6904714950721231,19.39408655192777,83.14967803450945,2
46899.76944809999,2392,467.36101740974584,147.1298600946707,0.3837126304309372,14.10979214622791,72.22093841216535,4
7738.526263153669,1856,901.7741801865412,287.65698174603324,0.4115351331362097,17.78155584694915,74.75396787791304,2
17712.251201462666,2150,907.4653257982944,142.7520967661977,0.9033804458173977,22.92324376642003,89.09910182720576,2
6560.202540788864,855,823.6982067828741,91.74318151179735,0.6214185145358169,25.358965887387555,96.33422485907074,1
46309.987295649575,4197,381.5450946193888,118.51072298164907,0.19257902452373915,20.540466509564908,88.43495311326657,5
43989.62831566807,2825,720.126160170659,109.74163339714912,0.3797763271593596,29.997549206668772,69.57175318884028,3
13639.139758042626,121,401.3355764589137,174.6853198908262,0.16845253884947625,24.949148081094496,72.14384924281148,1
33339.21825567477,77,240.26766298600145,122.87628098864349,0.6005169401024307,27.28639588633893,80.92757771609325,1
41043.887809859574,518,349.4736171153728,179.01529304659044,0.2559413767383907,33.02464881372568,89.24461302389527,1
28204.839768373655,4033,80.25498695268013,217.32335623669724,0.8714036350225955,33.10496853790693,72.8120412805253,6
26952.878339444316,813,338.45973391460075,244.32469642831447,0.6195826238108498,13.901741056760844,89.77381296118293,2
12850.762254122132,1474,466.1347950885599,227.5394453168077,0.15343807773798523,26.076997600146843,84.11923599482031,2
5562.035622489061,2298,955.9260858330217,101.39767911409024,0.3707880972618871,28.78258497020814,90.4617521840567,2
44963.57213971301,3882,320.2764803574287,78.97492981068845,0.6547039005125141,12.229735644564682,84.17149080927516,6
45120.48480100319,4965,903.4290038134654,185.61253977531274,0.40194848637444547,32.440325274708634,85.47317215982103,4
32021.97140639013,4110,236.56969306526207,99.72794780203628,0.5618590017345602,13.233625998328609,75.21366491472372,6
17612.459761386333,4120,199.0592087816569,71.23343044287832,0.9184260652144621,31.179103274970856,88.885502370907,6
18111.269156020382,1725,523.8055018678433,181.7735857448543,0.41503237345565047,12.682506942080034,92.47641667931667,3
36571.82826464173,609,675.7862556044319,131.69854627694886,0.40228557622280925,29.511577567519033,93.26743342674584,1
44958.402737676275,4524,53.88892829425861,239.03725298462595,0.8377811571814289,12.29629138771325,68.85413852591073,6
44467.23478899075,3881,228.85520639674453,128.54790763710452,0.3868808706250929,18.986050014895593,86.11333622801949,6
39213.90174702357,1968,461.1268298363033,294.67928426395343,0.17016250972635305,12.161967870690086,96.69661169132387,3
32459.5506615601,128,337.69429262334967,239.63079781517703,0.2628504588137454,15.850737793472263,85.02055404003379,1
5122.8582847573925,4979,715.4948685548386,64.42330537221554,0.9539202257166709,36.550928543251054,72.96680121832998,5
8919.806990636074,3697,516.0489900809036,177.21818508906904,0.9399635133199492,11.122594026012127,93.45063463343651,5
45029.15523782688,1081,168.7555145478612,190.6551253035276,0.302330881700333,19.78747996611876,75.66488603066645,4
30715.023923319906,2122,895.5207255219397,223.82567767039941,0.5981516857888173,27.630660885680165,69.30539032727506,2
1450.6555292148528,4595,299.976618728526,174.44919925843956,0.22363129038070256,10.743358541521289,80.48502106690725,6
5972.105600435573,1534,733.8197978747792,170.8608996036433,0.7072098656603822,11.161956635166469,70.90790810905044,2
33511.58668629473,2295,782.1166213143558,141.98465291940317,0.2667752164088296,12.154623303192363,71.34202631828944,2
1248.0176084647157,1600,963.5261232535411,117.86534597479343,0.14481138062944357,26.704604962957674,81.43538527525138,2
8879.594519457434,4835,503.5223918588604,286.5500529941836,0.8424071264879194,34.370770621396986,85.76781895020142,5
27887.95567896272,4732,619.6771603097878,129.39916740859297,0.39286034445126317,31.953694165090894,94.25636978810324,5
34902.86468694197,1879,341.5275305447384,65.85533114508267,0.1976701632040873,36.50860194136726,88.45233508636302,4
32946.101715627425,3801,681.3975004779459,91.82118482335306,0.8505135557760027,24.765998653382418,92.43549139706468,4
11989.196163567429,4772,468.74965100765655,264.31915901032244,0.7861577297915335,35.88284183392739,79.94174802165396,5
35896.781846029255,2081,443.27584107717803,196.65836478084597,0.7153826053887713,16.84309079124811,77.23915915924982,3
12625.205287343204,4509,856.9128538249444,244.6951373442664,0.9201238388600763,20.223633221535906,85.1923677377287,4
16944.585209804118,3906,59.66715506370178,252.19538653492359,0.5403034781835717,19.48519967101776,88.16948745537137,6
37578.07885078318,2232,883.1428035535498,255.80910980276832,0.21525084782811793,9.373366928088224,84.47926290069266,2
32832.01205331352,4519,853.5491394502714,187.6534269361522,0.1552117689056076,32.06145278767619,75.6711169432866,4
42611.947114214716,2144,511.3025910261712,94.28014892477623,0.38659691616369274,8.716827472078691,78.72199279081372,3
33223.03172271683,3953,495.30082566357197,87.05818805903544,0.1781477471236746,29.16641128146534,81.00083647562133,5
28847.121563438108,3082,368.1892943551353,193.4961050937781,0.5819584963123768,19.804878697002657,68.41040521876377,5
5590.063623576531,1598,994.232053764917,141.62858842141912,0.1130491160408421,8.181183766230363,93.51532477727514,1
19018.074349912244,417,120.05763942630281,189.51206031144184,0.49938697135843835,16.408460183021184,82.83089492416117,3
13994.916016404546,114,594.3130832723209,174.6194610594662,0.2606142608682269,18.03770318164599,89.77986846931324,1
12955.492525575095,3349,684.8647742112928,200.5495199243871,0.43144123948044233,35.97637166074045,72.98542764362604,4
48677.51718286984,4899,934.986708134775,58.02794768414134,0.7075306672936202,27.171293830616225,84.14266705118474,4
20261.78850867126,2085,782.4014618881939,58.209170157530835,0.41586739394563144,23.76357615367807,94.85780397403813,2
44710.281203678554,2913,647.4087307834313,230.3987927121272,0.40720589848019373,11.684466361877083,74.21402678135941,3
31925.792673865883,1926,125.64419364400145,98.28181095567996,0.9916756595555518,19.34202584587169,78.02982982378585,6
39945.75387354077,4901,379.9961816631527,213.0496155480141,0.7469332504536575,9.037166254410671,79.26137196336472,6
25629.217562154412,2278,147.4532261225054,186.64397769786362,0.5624755406650462,30.08887713569866,79.11580473486526,6
29268.290346691596,646,882.4006051408585,295.44861785115586,0.6214380858978216,12.720524363618686,85.41805523076646,1
25133.366997124333,3656,752.1249440080065,258.8514697207656,0.6581643683669298,25.238635327445632,79.41933715104864,4
10566.906402104181,2724,759.961418929257,153.28363033283736,0.12211785904675775,28.28235460943324,87.54758039829889,3
36400.153647813764,3939,655.7339525958087,204.10320502329125,0.17223813147272282,18.628764703502583,82.05224952069929,4
14757.845759601934,3556,511.97310156734255,79.322364306368,0.6842704162209866,26.34520141088381,72.5711518728569,5
2191.4823551412383,1884,158.47134886886224,146.59651074059525,0.4280219729634823,30.162752987753795,95.50847882867339,6
32628.142499451224,1445,336.39793783800127,233.47193527246858,0.14989963620873256,13.339590058073657,74.94597395997313,3
9678.423290945399,1636,145.54663455212165,205.6678960321634,0.36776192144646347,25.42494953628706,84.31162790980261,5
47082.4706332928,161,727.6640114238198,171.11783109433946,0.21725507837925118,29.2826109277852,69.7601270911779,1
47742.50027312678,502,168.62648826178497,94.13227601316727,0.9246824580036892,18.35439459308215,94.64002872221798,2
45828.35512080198,2853,705.0924146699687,250.78648153938616,0.2826328532978035,12.712243585379813,94.91188651534999,3
19137.776312516777,2681,695.3328356999457,118.29165110289424,0.2293220776546472,16.29736461260828,78.57177379438575,3
1757.374209914504,2236,464.711434201376,255.11977041547738,0.663551935379755,35.059165338355044,71.50842467251076,4
46487.60956679854,4398,143.87636757687176,202.90226569874838,0.5697207372491494,18.365990688212175,90.32953937605114,6
21981.0232675484,2054,321.65281787269635,143.18285698719686,0.6183392086322128,11.123317045007578,75.6053276104981,4
48366.08613313981,1509,326.8921779847959,60.151305489997874,0.4923533332362837,10.399068721830538,88.31785348509317,3
48217.37887737339,1992,703.3812818118605,108.10471108609423,0.5204523798389166,13.23435690657147,94.5392977164831,2
42797.46331790064,3543,122.60558921958709,272.267731372041,0.8009178002624165,11.6978577350028,85.11691036700748,6
15427.995711409698,1907,830.7779597539298,254.49358597392936,0.29792996634310065,22.35626613875695,92.97588781928923,2
19869.788701494337,111,763.3972172840548,193.7133282335245,0.45687637254811075,18.07899188109266,74.51480511565094,1
42705.69690432599,1544,194.44384899253117,166.58061599053173,0.9620428464351543,32.40076398581466,94.402491791053,5
16529.178252657606,1230,721.9727379611005,211.78566983252728,0.27098713106744066,33.55127744050532,74.57269200805152,2
9305.144587618532,4951,671.8280496531436,166.56203196082538,0.3643962355376804,21.725102248745614,74.54820326664309,5
28283.26186045916,2838,750.639592109817,211.07621017978508,0.2724102318573915,33.767286032373235,93.51619760799332,3
46871.58393387827,1925,197.03926989420754,126.85102491503947,0.11844594672232207,21.063387523199285,84.09220104165458,5
35105.46003707367,2258,166.01441893490394,259.6243044778688,0.3428469325375033,26.6169015944154,91.18380680408703,6
